更新时间,#genre#
20260204 12:08,url

RespoTime,whitelist,#genre#
38.47ms,科幻片-异星入侵：凤凰出山,https://hd.ijycnd.com/play/lejEGEyd/index.m3u8
38.49ms,重庆卫视,https://stream1.freetv.fun/0ac1193cee60cff10162574344db89dfa7b137be99c86bc18ba567ec8db22c5e.m3u8
38.50ms,河北卫视,http://23.237.228.134/live8/hebei.m3u8
38.52ms,剧情片-八面修罗之凤凰雪,https://hd.ijycnd.com/play/QbYEz9bz/index.m3u8
38.56ms,CCTV17,https://stream1.freetv.fun/e70da46c7c0d4f2fff20967d48a6b0da3683e291d0b9a54b8bd22f36f2c46c4e.m3u8
38.59ms,CCTV12,https://stream1.freetv.fun/324e6aa1dded3b4f9b181969fad75b68afe050090a40010aba5b8eb9cf1493a2.m3u8
38.64ms,动画片-妖精的尾巴剧场版：凤凰的巫女,https://hd.ijycnd.com/play/7axvJOzd/index.m3u8
38.68ms,CCTV14,https://stream1.freetv.fun/434a2477095cfbf70002e6227c044b94ee1aadb84750977ca5db1af4e09a53eb.m3u8
38.71ms,邵氏动作,https://stream1.freetv.fun/74ff62421aeda7787c01ed5968f3e6176a418bf608351ac8faf5c3d501c70eab.m3u8
38.72ms,CCTV7,http://23.237.228.134/live5/CCTV7.m3u8
38.73ms,广东卫视,https://stream1.freetv.fun/789f20f011598d1de2038efdd927fd3eb7619798d61096ca13b1501a8db4292b.m3u8
38.75ms,动作片-中天,https://hd.ijycnd.com/play/Le3KwAe6/index.m3u8
38.79ms,湖南卫视,https://stream1.freetv.fun/de66f0e2a8ae04c059b513a80449d5cc48463d9bee3e01e241a7c776d420d13a.m3u8
38.82ms,甄嬛传高清67,https://play.xluuss.com/play/1aM8xome/index.m3u8
38.83ms,CCTV6,http://23.237.228.134/live5/CCTV6.m3u8
38.84ms,剧情片-无线信号,https://hd.ijycnd.com/play/vbm4rnaY/index.m3u8
38.85ms,广东卫视,https://stream1.freetv.fun/254cd336bd5b0df6d92107dc982893be1b2e931a8e1c144ee600993d9de7c3cd.m3u8
39.03ms,巨乳的疑惑1993年,https://hd.ijycnd.com/play/6dBgvmYe/index.m3u8
39.03ms,动作片-翡翠狐狸,https://hd.ijycnd.com/play/7axvXldy/index.m3u8
39.05ms,湖北衛視,https://t.freetv.fun/live/hu-bei-wei-shi-5.m3u8
39.05ms,风月宝鉴之淫乱英雄传1999年,https://hd.ijycnd.com/play/zbqjrY3d/index.m3u8
39.14ms,义嫂春色1994年,https://hd.ijycnd.com/play/0dN91WKb/index.m3u8
39.19ms,金瓶梅之鸳鸯戏床2000年,https://hd.ijycnd.com/play/7axGymle/index.m3u8
39.19ms,CCTV17,https://stream1.freetv.fun/d8b7ff5633a3ddbce9eaa0ff2431fa601b88302391aa01a7e37fbd2d940a7079.m3u8
39.23ms,CCTV11,https://stream1.freetv.fun/37b1c14c3378e510bd07d553a1abcca238f13e040b5b0419b3ece2c9d4f50efd.m3u8
39.24ms,江苏卫视,https://stream1.freetv.fun/5f53633b7ea4bc98a9984d9f199f4e45a74a7217a3f939aee14a4846a03dc69c.m3u8
39.31ms,甄嬛传高清65,https://play.xluuss.com/play/9aADgA9e/index.m3u8
39.32ms,动作片-火凤凰,https://hd.ijycnd.com/play/RdGQP1Qa/index.m3u8
39.34ms,东南卫视,https://stream1.freetv.fun/70abcb0b881539f6eca28137e803ff5f7ec964873f03cbb563f5dd595940ab2c.m3u8
39.36ms,CCTV2,https://stream1.freetv.fun/c63e00b6f6e11db0e25eba94d5c4c63b4af30261838b8c91652553fb0f8e7b8a.m3u8
39.37ms,展昭艳史1992年3,https://hd.ijycnd.com/play/0dNvrmdL/index.m3u8
39.37ms,CCTV11,https://stream1.freetv.fun/8feb8630d696cc1b00fc6689b933f13c899a4326fd16df1bdba40c6acd1df63e.m3u8
39.39ms,科幻片-凤凰城遗忘录（原声版）,https://hd.ijycnd.com/play/neg8Djaw/index.m3u8
39.41ms,CCTV16,https://stream1.freetv.fun/87de3fae6db73a08904421488de7b0ba39e5eccf12a85ec47f8ccfb0985d2fa7.m3u8
39.42ms,甄嬛传高清63,https://play.xluuss.com/play/mepYl7Qa/index.m3u8
39.42ms,新红楼梦10,https://play.hhuus.com/play/YaOLJVpb/index.m3u8
39.44ms,浙江卫视,https://stream1.freetv.fun/0df862875bddfc375a0013f39f6b8787ba04f39160fa0449e305f8952e8209e9.m3u8
39.46ms,甄嬛传高清73,https://play.xluuss.com/play/nelYNDja/index.m3u8
39.47ms,马杀鸡2003年,https://hd.ijycnd.com/play/PdRgzYLe/index.m3u8
39.47ms,CCTV10,https://stream1.freetv.fun/fec45b2900e5d858cb7375e33af1adf63d089424e7d37955bb3b957ce7239f60.m3u8
39.49ms,新倾国倾城2005年,https://hd.ijycnd.com/play/vbmQEREb/index.m3u8
39.49ms,西厢艳谈1998年,https://hd.ijycnd.com/play/1aK6Z28e/index.m3u8
39.53ms,科幻片-哈利·波特与凤凰社（国语版）,https://hd.ijycnd.com/play/Le3yvnb6/index.m3u8
39.53ms,CCTV14,https://stream1.freetv.fun/20094956c45f041ec42bc166f2c524782893f7d08c633f17ab729e9906f97141.m3u8
39.53ms,浙江卫视,https://stream1.freetv.fun/bd540d6ea7715caff181ae644e1772b8c6a023f0eb172e5fa69bec70f4dfecfe.m3u8
39.57ms,古惑仔之Fing头妹1983年,https://hd.ijycnd.com/play/zbq3rrep/index.m3u8
39.58ms,剧情片-翡翠明珠,https://hd.ijycnd.com/play/xe7OgBe7/index.m3u8
39.59ms,记录片-澳门之味,https://hd.ijycnd.com/play/QdJqgNJb/index.m3u8
39.62ms,CCTV4,https://stream1.freetv.fun/6695f13d9d21c7db41f985c194e89b3e985f6c257c9555f989a489a45c196962.m3u8
39.62ms,CCTV4,https://stream1.freetv.fun/e883b241b7e6be61d2659dd68b1d538f0dc881bae104df44b9a6f8323b6234c9.m3u8
39.65ms,雏妓20152015年,https://hd.ijycnd.com/play/negq9kbw/index.m3u8
39.67ms,浙江卫视,https://stream1.freetv.fun/25a68374e38b69e4e0daef2fd294dc23f4a597d1e4f8dfd4ca5f447359b5cf17.m3u8
39.69ms,WLTV-DT1 [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/wltv/wltv.isml/hls/wltv.m3u8
39.71ms,海南卫视,https://stream1.freetv.fun/d992d6b0979deedd845b1505d2ff726844d5c68bd19ac82e4e320df3228ac170.m3u8
39.72ms,CCTV7,https://stream1.freetv.fun/782b27b7a038d2eaa290d863fb13716d861af5dec099c1e3bcef8884b9139549.m3u8
39.72ms,CCTV15,https://stream1.freetv.fun/01c9fb1d9f15e4e599c750e98b2eb7bbc166f9c5b13441d21172074e01d4ddd2.m3u8
39.72ms,吉林卫视,https://stream1.freetv.fun/8121c38afe593255012114e6ba08edcb1081bbdf2f8b5fd5a37e77656435c3a0.m3u8
39.75ms,CCTV14,https://stream1.freetv.fun/83461ebfd58cb4e8f2b1f8582cec3c09dfaf945443cc97f13750342a92d55b41.m3u8
39.83ms,轻轻的第一次,https://play.hhuus.com/play/Xe0M8ELa/index.m3u8
39.85ms,剧情片-大唐妖物志杀人凤凰,https://hd.ijycnd.com/play/7axW4Jey/index.m3u8
39.87ms,男与女（钟楚红版）1983年,https://play.hhuus.com/play/1aKz9mMe/index.m3u8
39.90ms,四川卫视,https://stream1.freetv.fun/e728188709278d17759597dd39ed926dc1411ae78e6280a9805a867497769806.m3u8
39.90ms,云南卫视,https://stream1.freetv.fun/79761b22134498d5af661983f1ce5c452c871720d482d3c5ad853a5478b99dc7.m3u8
39.91ms,剧情片-明珠三国2之貂蝉攻略,https://hd.ijycnd.com/play/negEy6bw/index.m3u8
39.94ms,CCTV11,https://stream1.freetv.fun/380fd2a0e12a88935db9c3b90b011270ffebeaa45361fe123a2db80942184264.m3u8
39.96ms,广东卫视,https://stream1.freetv.fun/ee96d9db9508b674e311aaa5106fc4b1ce18e87659174d8c5b996329feeda4de.m3u8
39.96ms,江西卫视,https://stream1.freetv.fun/bb58259930386bbf8990b8c874a2003bddc472d71f3d5f8858e1de684c7048f2.m3u8
39.97ms,CCTV5,https://stream1.freetv.fun/64a4bbe37402f88e022c36cf3fae760ebd29a650014da42c9e8c2485fae247cc.m3u8
39.98ms,剧情片-凤凰劫（粤语版）,https://hd.ijycnd.com/play/mep7VANd/index.m3u8
40.04ms,动画片-黑猫警长之翡翠之星,https://hd.ijycnd.com/play/negJJgjd/index.m3u8
40.06ms,农场的女人们,https://hd.ijycnd.com/play/5eV0Z8Wb/index.m3u8
40.10ms,Bridge TV Classic,https://t.freetv.fun/live/bridge.m3u8
40.15ms,惊魂七夜（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5599_586a2fb3/index.m3u8
40.18ms,三度诱惑1990年,https://play.hhuus.com/play/9b6GWBRd/index.m3u8
40.18ms,浙江卫视,https://stream1.freetv.fun/5ffc0c126720cc8b92d57ecd040c3eab0f42b12a63351a984b59f3a6a476735e.m3u8
40.21ms,动画片-绿灯侠：翡翠骑士,https://hd.ijycnd.com/play/PdR07qaG/index.m3u8
40.21ms,CCTV5,https://stream1.freetv.fun/62690505ebeacb4c0bd10b458fe443822fd7c26e9ec1d96e5d1a23137418e4a7.m3u8
40.23ms,迷魂党2023年,https://hd.ijycnd.com/play/QbY6OlAd/index.m3u8
40.24ms,湖北卫视,https://stream1.freetv.fun/f8acd0288783c3a96c576d15d7a3c12d71a6d8b562a26624d692b09eaa93038c.m3u8
40.26ms,甄嬛传高清72,https://play.xluuss.com/play/Xe0RPO5b/index.m3u8
40.26ms,湖南卫视,https://stream1.freetv.fun/6e1e8c8fa9c78b07103b13720938ec0762ed29ef240391c58de8287f6e030a9a.m3u8
40.27ms,剧情片-大爱无言,https://hd.ijycnd.com/play/7axAnlby/index.m3u8
40.27ms,CCTV9,https://stream1.freetv.fun/57b417007b9bde2713ab0b6c1f25399e0da6a5fda1443d33d81fc0ba399e6bae.m3u8
40.28ms,CCTV14,https://stream1.freetv.fun/2cd992d2936611742cbaa48d0dabf2d839672b311b9634b59dde9f649c167945.m3u8
40.29ms,CCTV13,https://stream1.freetv.fun/fc94bc81376ea01b8f79faa66d741ce809a9c806fdaa6b310ff275e5792e2195.m3u8
40.31ms,动画片-赛尔号大电影之寻找凤凰神兽,https://hd.ijycnd.com/play/QbYWjwWe/index.m3u8
40.32ms,色欲和尚1975年,https://play.hhuus.com/play/pen7R5pa/index.m3u8
40.33ms,官人我要1998年,https://hd.ijycnd.com/play/vbmw0ppe/index.m3u8
40.34ms,宁夏卫视,https://stream1.freetv.fun/ab1bcfd9a9550a1535d8b946baa66ee2f6c074c4ecb5b0ea119d98667ae118e4.m3u8
40.35ms,海南卫视,https://stream1.freetv.fun/5f566bda63c98eaf917eb753437fd72546c9015a8495c02c3033d4185b2e560d.m3u8
40.45ms,色欲怪谈之魔奸淫者2000年,https://hd.ijycnd.com/play/neg51GZb/index.m3u8
40.47ms,广东卫视,https://stream1.freetv.fun/cee5cfaf0047e43df21ed1d00f03bcd3398f730317feabca730b45edfcb9d3bb.m3u8
40.50ms,孽之恋,https://hd.ijycnd.com/play/QdJZLD2d/index.m3u8
40.53ms,动画片-翡翠森林狼与羊,https://hd.ijycnd.com/play/PdR6GGVd/index.m3u8
40.56ms,CCTV4,https://stream1.freetv.fun/0d839f5d81e4bf543f91e5413de15e99bc658de9826ea59d16333bc8cb664b44.m3u8
40.58ms,聊斋艳谭1：艳魔大战1990年,https://hd.ijycnd.com/play/QdJZBgyd/index.m3u8
40.60ms,性虐娇娃1999年,https://hd.ijycnd.com/play/QbYvMWYd/index.m3u8
40.60ms,动画片-蝙蝠侠：红影迷踪,https://hd.ijycnd.com/play/zbqxpl0a/index.m3u8
40.60ms,动作片-辣警霸王花：澳门行动,https://hd.ijycnd.com/play/xe7rVyd7/index.m3u8
40.60ms,CCTV14,https://stream1.freetv.fun/7a42973d6e3495dad1947ccb2140ac18928fb59a2964dd0c15b6cedcb3525ee3.m3u8
40.61ms,重庆卫视,https://stream1.freetv.fun/c698772cba1205023be7edde28880ad3afa7b9233348b3b7535889c8346bda8e.m3u8
40.62ms,廣東珠江HD,https://t.freetv.fun/live/yan-dong-zhu-jiang-18.m3u8
40.63ms,BBC First,https://t.freetv.fun/live/ch-ng-bbc-first.m3u8
40.65ms,CCTV10,http://23.237.228.134/live5/CCTV10.m3u8
40.65ms,剧情片-小事大爱,https://hd.ijycnd.com/play/negL1lZa/index.m3u8
40.67ms,CCTV15,https://stream1.freetv.fun/648b7be65cb664f74ece6bf06fd0da367985b0f334507540fdbc65728052feee.m3u8
40.73ms,甄嬛传高清70,https://play.xluuss.com/play/rb2kQOMd/index.m3u8
40.73ms,香港奇案5：奸魔1997年,https://play.hhuus.com/play/RdGA7lya/index.m3u8
40.73ms,新疆卫视,https://stream1.freetv.fun/20f40a367147b3bddbe28b9ed01aee9f9490aad1dc12b5cdd17cbf233dadbe17.m3u8
40.75ms,广东卫视,https://stream1.freetv.fun/af85fee1b8e836bd54cf69276660c22fffd54e31fe634856f6fd550ec77304d9.m3u8
40.77ms,剧情片-龙华之少年归,https://hd.ijycnd.com/play/xe79zQGb/index.m3u8
40.78ms,安徽卫视,https://stream1.freetv.fun/9c9db38199b42fd1dab2e638a2078d83cbb2548aa664d7bfcce3a78570a2051a.m3u8
40.81ms,我为卿狂1991年,https://play.hhuus.com/play/5eVWr7Ba/index.m3u8
40.82ms,重庆卫视,https://stream1.freetv.fun/27c97b52b691976b4c65e1c35a326edaa9898f0472a019cd0f0ca510d09dbb83.m3u8
40.83ms,四川卫视,https://stream1.freetv.fun/d85eb07fd9629b1c184177551010c7014e316d9eef3454a262bdf4dd79b0ef98.m3u8
40.87ms,禁春1993年,https://hd.ijycnd.com/play/Le3lg7Ma/index.m3u8
40.87ms,Amga TV (720p) [Not 24/7],https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8
40.90ms,剃刀情人1993年,https://hd.ijycnd.com/play/zbqYlxGb/index.m3u8
40.93ms,东方卫视,https://stream1.freetv.fun/56fc198d7ec4a227f6311d4ade4aad1840b5e88ec1217be3f57f765ac0355c1f.m3u8
40.98ms,江西卫视,https://stream1.freetv.fun/e321eebbac46cd0e6ca42cee9eacb00816d8f937354cdf2a1bc089280f2fac0a.m3u8
41.00ms,CCTV10,https://stream1.freetv.fun/3025f062afb1cb23784f5ffdfaa4ff243b2d34cbaa22fc930a83afefea1b644d.m3u8
41.02ms,重庆卫视,https://stream1.freetv.fun/260cb3559c2f6318728981a6409dd83a1a6a62ef07185c85be3f30b16b909ed9.m3u8
41.04ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-7.m3u8
41.04ms,江西卫视,https://stream1.freetv.fun/b99cfef14e64a12c8ff2231565ad2189ac9d218dd8082417314419c630f6e238.m3u8
41.05ms,Now爆谷,http://aktv.top/AKTV/live/aktv2/now-1/AKTV.m3u8
41.12ms,安徽卫视,https://stream1.freetv.fun/4078e7515acfeb817260423a635931b5dafb07af568fe27dedb729f35491040a.m3u8
41.14ms,CCTV12,https://stream1.freetv.fun/51337667e5647403507b5d7923c277b8154168e635f0401f2a4221c4d2ef9861.m3u8
41.14ms,High Vision (1080p) [Not 24/7],https://streamer1.connectto.com/HIGHVISION_WEB_1205/index.m3u8
41.17ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi.m3u8
41.18ms,重庆卫视,https://stream1.freetv.fun/d0c576acbd75c27b59d5edc281ecbaa5deec8a9fd298dde789fde6f498f05e5a.m3u8
41.20ms,江西卫视,https://stream1.freetv.fun/89d9d9375ed2dec0f5361c36f90f9a8ef71d8eb3275a6e67969e6bc509562242.m3u8
41.21ms,西藏卫视,https://stream1.freetv.fun/31c5a6eb142e1f3abdf4ced6f51012753676db47e3e7f296671ea0983f9cbbbf.m3u8
41.22ms,三奸2012年,https://play.hhuus.com/play/QeZgwWQa/index.m3u8
41.23ms,CCTV15,https://stream1.freetv.fun/b77d28e93a72e1987b7985d26fca84a6570c7c9d995e00ed7dfd78faba44c7a7.m3u8
41.27ms,CCTV15,https://stream1.freetv.fun/28ec8c575a461279bf71bed75bce89aa23f34a7a2e74252f3331446589be19ae.m3u8
41.29ms,CCTV3,https://stream1.freetv.fun/44cca69be0608a658ece734b92ece61bd0aea56c9970dc3cf2e2d866df4fa541.m3u8
41.30ms,华尔街,https://hd.ijycnd.com/play/RdGw4R3d/index.m3u8
41.30ms,动作片-怒火凤凰,https://hd.ijycnd.com/play/0dNO6W6e/index.m3u8
41.35ms,遼寧衛視,https://t.freetv.fun/live/liao-zhu-wei-shi-5.m3u8
41.39ms,剧情片-刘明珠,https://hd.ijycnd.com/play/vbmZKLGd/index.m3u8
41.39ms,CCTV15,https://stream1.freetv.fun/4edeffb19d7ee2314ded08b16b8dc527b7014a56f24d6313ca69a2157d429b08.m3u8
41.40ms,湖南卫视,https://stream1.freetv.fun/44742c201d98e08645e55d00b1eaf24e88106dfbf729a2c8e05b54d81231fcee.m3u8
41.40ms,青海卫视,https://stream1.freetv.fun/cd589c70667ca73052e90abf4610804ef83e8168420e85f4ee87ba3da944334f.m3u8
41.41ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-5.m3u8
41.41ms,甄嬛传高清14,https://play.xluuss.com/play/Ddwpvrze/index.m3u8
41.43ms,酱爆泡沫天国2005年,https://hd.ijycnd.com/play/zbqjEN2d/index.m3u8
41.43ms,CCTV12,https://stream1.freetv.fun/f413444f457880c1a54a406268022be7f3af3d735d544c8eb9ce02d882acadde.m3u8
41.48ms,陝西衛視,https://t.freetv.fun/live/shan-xi-wei-shi-4.m3u8
41.49ms,性爱韦小宝之玩女大王1993年,https://hd.ijycnd.com/play/7axGQN3e/index.m3u8
41.51ms,四大名妓之苏小小2005年,https://play.hhuus.com/play/Le3N8Dpd/index.m3u8
41.55ms,甄嬛传高清62,https://play.xluuss.com/play/nelYNMja/index.m3u8
41.57ms,新红楼梦7,https://play.hhuus.com/play/Xe0EAvva/index.m3u8
41.58ms,CCTV3,https://stream1.freetv.fun/402f7ef23bdc0f37b7c76b114d7167bb4228d5b525a0de2140f63127c085c1c7.m3u8
41.60ms,安徽卫视,https://stream1.freetv.fun/9b5b5c5949d83212b8aea9804acf7e7824ec7953c35179389e75c9cd358573e8.m3u8
41.62ms,5 Plus,https://t.freetv.fun/live/cctv-5-plus.m3u8
41.66ms,CCTV11,https://t.freetv.fun/live/cctv11-15.m3u8
41.69ms,江西衛視,https://t.freetv.fun/live/jiang-xi-wei-shi-10.m3u8
41.71ms,CCTV12,https://stream1.freetv.fun/3b7ab12e53d8940f11425a003775b632c1f36e38a900011df46af87afe869e85.m3u8
41.71ms,湖南卫视,https://stream1.freetv.fun/ee2701164e3077afe601326c475f60d17f4c82fc2988f8ae7053c350ddf8fda6.m3u8
41.71ms,吉林卫视,https://stream1.freetv.fun/ec115ddb27069ec189cbd1363c4bc06def34d3a19b57c979b96ed9201bda04bb.m3u8
41.72ms,剧情片-大唐狄公案之狐影迷案,https://hd.ijycnd.com/play/QbYoQKez/index.m3u8
41.73ms,甄嬛传高清74,https://play.xluuss.com/play/mepYlBQa/index.m3u8
41.74ms,动作片-德扑女王3：决战凤凰汇,https://hd.ijycnd.com/play/7axkPzey/index.m3u8
41.76ms,CCTV17,https://t.freetv.fun/live/cctv-17hd.m3u8
41.80ms,CCTV4,https://stream1.freetv.fun/4d07bdd45298f5188e1e215d557f8b1703d924d4e874e864fd160d4d7f3cae16.m3u8
41.80ms,CCTV4,https://stream1.freetv.fun/5ecf26f2e60ac62579cd196934377718114f8d8a41503e8354c446c72f1b09b7.m3u8
41.80ms,湖南卫视,https://stream1.freetv.fun/a1f6a19e5c3cb69d177c2c23685c4f9a9fff147858f762c1f009ca40d91bd2aa.m3u8
41.83ms,新红楼梦9,https://play.hhuus.com/play/5eVoJgMa/index.m3u8
41.85ms,甄嬛传高清13,https://play.xluuss.com/play/mepYl2ma/index.m3u8
41.92ms,浙江卫视,https://stream1.freetv.fun/2d006495025116b5eeae6ac133fca1ea2ed38b48c255994add6b2153026222f5.m3u8
41.92ms,内蒙古卫视,https://stream1.freetv.fun/a617725a40df1e05463577f33bcf6ff711ae19a39f5453b6bfa75c396fb19647.m3u8
41.93ms,CCTV17,https://t.freetv.fun/live/cctv17-3.m3u8
41.94ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-7.m3u8
41.95ms,浙江錢江都市,https://t.freetv.fun/live/zhe-jiang-qian-jiang-du-shi-1.m3u8
41.97ms,廣東民生,https://t.freetv.fun/live/yan-dong-min-sheng-18.m3u8
42.03ms,新疆卫视,https://stream1.freetv.fun/fde702f8f3933462e049918018806fc7f05cfaaba3a34171795ef12a20a3dba0.m3u8
42.07ms,CCTV9,https://stream1.freetv.fun/128ea6b04cff33dbffbf59ea1859f049f54857d25095576396f7311973a463e9.m3u8
42.12ms,CCTV17,https://stream1.freetv.fun/449874b3e1a98f0960a43b24a6c3625aa31c794fb9efcddc8c782a9566e84553.m3u8
42.14ms,动作片-澳澳门风云普通话版,https://hd.ijycnd.com/play/7ax87nay/index.m3u8
42.15ms,CCTV4,https://stream1.freetv.fun/65ac61c6c6a2b58f5eb41469958413367ff7af3ad84bc702885b5afd3327fcb0.m3u8
42.17ms,東方衛視,https://t.freetv.fun/live/dong-fang-wei-shi-4.m3u8
42.21ms,CCTV1,https://stream1.freetv.fun/df7cf71b3e02015b9029ac087b3eec56fde92fd81d162962570629faec293037.m3u8
42.27ms,CCTV13,https://stream1.freetv.fun/9c5ea1afac03f4018fa46799d1f2788950a59bfae9a3e5a6ce8ff257eea05c41.m3u8
42.27ms,浙江卫视,https://stream1.freetv.fun/bd399dd2f8b8ba3112838aec3794ea1f33993bceb20f2eff230b8d62409199c7.m3u8
42.29ms,河北衛視,https://t.freetv.fun/live/he-bei-wei-shi-2.m3u8
42.29ms,江西卫视,https://stream1.freetv.fun/2df8b395a33033ef4dbd79007e2ec8dabbdc64e75e0e2c8bd46c49eec115d891.m3u8
42.31ms,中天新闻,https://stream1.freetv.fun/0efa038ef8b00da22a46c019893c5170b1b49731e8b26ede0655c7f76e5dbfa7.m3u8
42.32ms,动作片-澳门往事之猛虎过江,https://hd.ijycnd.com/play/Xe0x6XNe/index.m3u8
42.34ms,色降II之血玫瑰1996年,https://hd.ijycnd.com/play/neg5Ng3b/index.m3u8
42.36ms,山東衛視,https://t.freetv.fun/live/shan-dong-wei-shi-11.m3u8
42.37ms,三沙衛視,https://t.freetv.fun/live/san-sha-wei-shi-7.m3u8
42.39ms,AMC,https://t.freetv.fun/live/amc-2.m3u8
42.39ms,黑龙江卫视,https://stream1.freetv.fun/8eac0925df1ae8507ad57f4372936a304c120cc31636bf1f843872e6681e563f.m3u8
42.41ms,CCTV10,https://stream1.freetv.fun/cc782ceeaaa1103be2593c8ad493ee337d4abd4f903f28d9fa21016020914069.m3u8
42.42ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-14.m3u8
42.48ms,浙江卫视,https://stream1.freetv.fun/de894822c716882fdc3ccde13a1df6ab170cc15d56ed820dd683a6fd9a9ac182.m3u8
42.49ms,新疆卫视,https://stream1.freetv.fun/77b68345fd847400566765bdaa5da6c6f4ca9cd3d969783cc1145a91afae9fa0.m3u8
42.55ms,保持站立,https://hd.ijycnd.com/play/9aA8y13e/index.m3u8
42.56ms,动作片-澳门风云3粤语版,https://hd.ijycnd.com/play/Le3EO4b6/index.m3u8
42.56ms,CCTV8,https://stream1.freetv.fun/d98b30c22ad09aa1358e0941e40eafbdf1e9cd179ee8b31a53f5a22ef1bf688b.m3u8
42.58ms,CCTV4,https://stream1.freetv.fun/1bf0211b5baaa7f1430933ff2f78b4a1117b0f8e250a718adfba91a694024f4d.m3u8
42.60ms,CCTV10,https://stream1.freetv.fun/fc4ec3776e35fb26e916aaaf8b4dddcb61d40160981a5a95143383f610d272df.m3u8
42.65ms,湖南卫视,https://stream1.freetv.fun/8109af647f56702f17e3fbffe6ca2766a6364dcaf3078e086513d7b6ed02b365.m3u8
42.67ms,CCTV4,https://stream1.freetv.fun/54376a4d22fadd3ac7fb8fcc0b92321f9a5736c597ad6f68cacb0a2e835cf92b.m3u8
42.70ms,湖南卫视,https://stream1.freetv.fun/98483d49b7664cad39569fa5fe740d789fc54ce26dda630432eefd8647a9885b.m3u8
42.71ms,重庆卫视,https://stream1.freetv.fun/4543a4fedb4b0305397de293bd1cc011da668e92ebdf50e8292e89f5a47db138.m3u8
42.73ms,广东卫视,https://stream1.freetv.fun/ae49dc5a860f65496e2207dc8b5f47752f9b38beba4ccf16fc1286f71708465e.m3u8
42.76ms,新红楼梦6,https://play.hhuus.com/play/nelXMQ5e/index.m3u8
42.78ms,广东卫视,https://stream1.freetv.fun/a72812e93490410583b988eedf11fcc8c425c0e15bc8f2aab64626f4b6a3ff25.m3u8
42.80ms,廣東體育,https://t.freetv.fun/live/yan-dong-ti-yu-4.m3u8
42.86ms,重慶衛視,https://t.freetv.fun/live/zhong-qing-wei-shi.m3u8
42.88ms,男界女界1997年,https://hd.ijycnd.com/play/7axGYNne/index.m3u8
42.91ms,湖南卫视,https://stream1.freetv.fun/f2b4f1257679ac5705b60ad927003ba3615bfa2b88e85f60f77cea00c422b661.m3u8
42.93ms,广东卫视,https://stream1.freetv.fun/d63b7cd598a4f53de8bf67d3c47b338f7759ba39812520913b915e4d66b266fb.m3u8
42.96ms,CCTV9,https://t.freetv.fun/live/cctv9-4.m3u8
42.97ms,CCTV10,https://stream1.freetv.fun/0097d6d3aaaae0d7ba50b88694af9eedac6c2c47f58f439b7df562d5d69db3b1.m3u8
42.98ms,陈慧娴30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8
43.01ms,宜興新聞,https://t.freetv.fun/live/yi-xing-xin-wen-1.m3u8
43.06ms,安徽卫视,https://stream1.freetv.fun/3b132909c51ece5bb6a4c50973030c42c593bd7b8c67c8914018a6250309efcb.m3u8
43.07ms,邵氏电影,https://stream1.freetv.fun/d8f66a980ecbfcf9ff9db3b098d87b06793378b6f0d84e28717bfb2da14c2124.m3u8
43.08ms,CCTV15,https://stream1.freetv.fun/658ddc6e789ce16786ad546cf9f8be98fe107f282b045ab77998da6caf499a0d.m3u8
43.09ms,重慶衛視,https://t.freetv.fun/live/zhong-qing-wei-shi-2.m3u8
43.09ms,無線新聞台,https://t.freetv.fun/live/wu-xian-xin-wen.m3u8
43.13ms,黑龙江卫视,https://stream1.freetv.fun/9225372ccf204b1122cfe8ce93b8f304cd148fdd06f4f45d8992c3d95efa5c96.m3u8
43.14ms,CCTV4,https://t.freetv.fun/live/cctv4-7.m3u8
43.20ms,BBC Earth(tw),https://t.freetv.fun/live/bbc-earth.m3u8
43.22ms,CCTV8,https://t.freetv.fun/live/cctv8-3.m3u8
43.22ms,CCTV15,https://stream1.freetv.fun/9468f468da387b3906c9bd04ab159a106300904620ddaea7f59915fe199cfcef.m3u8
43.31ms,甘肃卫视,https://stream1.freetv.fun/df47da8d115daca32d54247cd2e5f5c19f42753ef11dafd4ac8b627d19446904.m3u8
43.36ms,黑龍江衛視,https://t.freetv.fun/live/hei-long-jiang-wei-shi-6.m3u8
43.43ms,廣東衛視,https://t.freetv.fun/live/yan-dong-wei-shi-23.m3u8
43.45ms,浙江少兒頻道,https://t.freetv.fun/live/zhe-jiang-shao-er-4.m3u8
43.48ms,湖南卫视,https://stream1.freetv.fun/b06a69fc1f704977ea40e8cdacc211ffb6c3b0b4713504f7fe7383cba1decd31.m3u8
